year,quarter,city1,statecode1,metropolitan1,city2,statecode2,metropolitan2,airport_code1,airport_code2,average_fare,nsmiles,passengers,large_mkt_share_carrier,lms_carrier_name,mkt_share,lowest_fare_carrier,lf_carrier_name
2020,1,"Billings, MT",MT,0,"Phoenix, AZ",AZ,0,BIL,AZA,92.24,878,116,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2020,1,"New York City, NY (Metropolitan Area)",NY,1,"San Francisco, CA (Metropolitan Area)",CA,1,ISP,SFO,207.85,2619,3,AA,"American Airlines, Inc.",0.9615,AA,"American Airlines, Inc."
2020,1,"Chicago, IL",IL,0,"Raleigh/Durham, NC",NC,0,MDW,RDU,127.82,646,230,WN,Southwest Airlines,0.9804,WN,Southwest Airlines
2020,1,"Des Moines, IA",IA,0,"Los Angeles, CA (Metropolitan Area)",CA,1,DSM,ONT,253.22,1447,19,AA,"American Airlines, Inc.",0.5647,UA,"United Air Lines, Inc."
2020,1,"Boston, MA (Metropolitan Area)",MA,1,"Houston, TX",TX,0,BOS,HOU,196.91,1609,91,WN,Southwest Airlines,0.8046,WN,Southwest Airlines
2020,1,"New York City, NY (Metropolitan Area)",NY,1,"Wilmington, NC",NC,0,HPN,ILM,232.17,540,9,AA,"American Airlines, Inc.",0.7051,DL,"Delta Air Lines, Inc."
2020,1,"Cincinnati, OH",OH,0,"Houston, TX",TX,0,CVG,IAH,207.34,886,240,UA,"United Air Lines, Inc.",0.6554,DL,"Delta Air Lines, Inc."
2020,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"New York City, NY (Metropolitan Area)",NY,1,BUR,JFK,201.04,2510,322,B6,Jetblue Airways Corporation,0.9522,B6,Jetblue Airways Corporation
2020,1,"Boston, MA (Metropolitan Area)",MA,1,"Salt Lake City, UT",UT,0,PVD,SLC,317.1,2105,27,DL,"Delta Air Lines, Inc.",0.3469,WN,Southwest Airlines
2020,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Madison, WI",WI,0,BUR,MSN,336.66,1687,5,AA,"American Airlines, Inc.",0.5778,UA,"United Air Lines, Inc."
2020,1,"Jacksonville, FL",FL,0,"New York City, NY (Metropolitan Area)",NY,1,JAX,JFK,163.02,869,582,B6,Jetblue Airways Corporation,0.6056,B6,Jetblue Airways Corporation
2020,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Tampa, FL (Metropolitan Area)",FL,1,BUR,TPA,224.25,2158,11,WN,Southwest Airlines,0.5306,WN,Southwest Airlines
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"St. Louis, MO",MO,0,PVD,STL,187.99,1047,8,WN,Southwest Airlines,0.7105,WN,Southwest Airlines
2020,2,"Miami, FL (Metropolitan Area)",FL,1,"Philadelphia, PA",PA,0,MIA,PHL,165.77,1013,258,AA,"American Airlines, Inc.",0.8341,F9,"Frontier Airlines, Inc."
2020,2,"Louisville, KY",KY,0,"Phoenix, AZ",AZ,0,SDF,PHX,212.6,1506,38,WN,Southwest Airlines,0.6092,WN,Southwest Airlines
2020,2,"Miami, FL (Metropolitan Area)",FL,1,"Tampa, FL (Metropolitan Area)",FL,1,FLL,TPA,129.25,204,27,WN,Southwest Airlines,0.9959,WN,Southwest Airlines
2020,2,"Chicago, IL",IL,0,"Oklahoma City, OK",OK,0,MDW,OKC,121.31,693,28,WN,Southwest Airlines,1,WN,Southwest Airlines
2020,2,"Bismarck/Mandan, ND",ND,0,"Phoenix, AZ",AZ,0,BIS,AZA,84.81,1094,33,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2020,2,"Philadelphia, PA",PA,0,"Phoenix, AZ",AZ,0,PHL,PHX,287.31,2075,158,AA,"American Airlines, Inc.",0.7528,WN,Southwest Airlines
2020,2,"Chicago, IL",IL,0,"San Francisco, CA (Metropolitan Area)",CA,1,MDW,OAK,193.46,1855,55,WN,Southwest Airlines,0.994,WN,Southwest Airlines
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"Savannah, GA",GA,0,PVD,SAV,224.75,917,6,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2020,2,"Houston, TX",TX,0,"St. Louis, MO",MO,0,IAH,STL,230.72,687,18,AA,"American Airlines, Inc.",0.6325,AA,"American Airlines, Inc."
2020,2,"Charlotte, NC",NC,0,"Cleveland, OH (Metropolitan Area)",OH,1,CLT,CAK,210.31,430,5,AA,"American Airlines, Inc.",0.9762,AA,"American Airlines, Inc."
2020,2,"Dallas/Fort Worth, TX",TX,0,"Valparaiso, FL",FL,0,DFW,VPS,223.08,641,56,AA,"American Airlines, Inc.",0.9708,AA,"American Airlines, Inc."
2020,2,"Phoenix, AZ",AZ,0,"Raleigh/Durham, NC",NC,0,PHX,RDU,210.1,1891,73,AA,"American Airlines, Inc.",0.4488,WN,Southwest Airlines
2020,2,"Dallas/Fort Worth, TX",TX,0,"Detroit, MI",MI,0,DAL,DTW,155.55,986,20,WN,Southwest Airlines,0.9677,WN,Southwest Airlines
2020,2,"Norfolk, VA (Metropolitan Area)",VA,1,"San Antonio, TX",TX,0,PHF,SAT,196.69,1382,4,AA,"American Airlines, Inc.",0.9688,DL,"Delta Air Lines, Inc."
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"Washington, DC (Metropolitan Area)",DC,1,MHT,IAD,153.67,418,1,UA,"United Air Lines, Inc.",0.8333,AA,"American Airlines, Inc."
2020,2,"Houston, TX",TX,0,"Milwaukee, WI",WI,0,HOU,MKE,153.68,1004,51,WN,Southwest Airlines,0.9741,WN,Southwest Airlines
2020,2,"Nashville, TN",TN,0,"Norfolk, VA (Metropolitan Area)",VA,1,BNA,ORF,143.95,585,25,WN,Southwest Airlines,0.5746,WN,Southwest Airlines
2020,2,"Savannah, GA",GA,0,"Washington, DC (Metropolitan Area)",DC,1,SAV,IAD,229.91,549,10,UA,"United Air Lines, Inc.",0.8571,AA,"American Airlines, Inc."
2020,2,"Houston, TX",TX,0,"Reno, NV",NV,0,HOU,RNO,146.39,1546,25,WN,Southwest Airlines,0.9741,WN,Southwest Airlines
2020,2,"Chicago, IL",IL,0,"New Orleans, LA",LA,0,MDW,MSY,149.44,836,60,WN,Southwest Airlines,1,WN,Southwest Airlines
2020,2,"Charlotte, NC",NC,0,"Miami, FL (Metropolitan Area)",FL,1,CLT,MIA,212.5,650,65,AA,"American Airlines, Inc.",0.9694,DL,"Delta Air Lines, Inc."
2020,2,"Denver, CO",CO,0,"Houston, TX",TX,0,DEN,HOU,147.57,883,223,WN,Southwest Airlines,0.9881,WN,Southwest Airlines
2020,2,"Chicago, IL",IL,0,"Columbus, OH",OH,0,ORD,CMH,146.15,296,37,AA,"American Airlines, Inc.",0.6213,AA,"American Airlines, Inc."
2020,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Phoenix, AZ",AZ,0,BUR,PHX,116.41,370,115,WN,Southwest Airlines,0.9069,WN,Southwest Airlines
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"Tampa, FL (Metropolitan Area)",FL,1,BOS,TPA,183.85,1204,195,B6,Jetblue Airways Corporation,0.671,AA,"American Airlines, Inc."
2020,2,"Memphis, TN",TN,0,"Phoenix, AZ",AZ,0,MEM,PHX,246.86,1264,33,AA,"American Airlines, Inc.",0.5888,WN,Southwest Airlines
2020,2,"Charlotte, NC",NC,0,"New York City, NY (Metropolitan Area)",NY,1,CLT,HPN,224,575,0,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2020,2,"Las Vegas, NV",NV,0,"New York City, NY (Metropolitan Area)",NY,1,LAS,HPN,137,2282,0,AA,"American Airlines, Inc.",0.5,AA,"American Airlines, Inc."
2020,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"New York City, NY (Metropolitan Area)",NY,1,LAX,HPN,325.5,2510,0,AA,"American Airlines, Inc.",0.5,AA,"American Airlines, Inc."
2020,2,"Dallas/Fort Worth, TX",TX,0,"Norfolk, VA (Metropolitan Area)",VA,1,DAL,ORF,156.83,1212,14,WN,Southwest Airlines,0.9134,WN,Southwest Airlines
2020,2,"Chicago, IL",IL,0,"Spokane, WA",WA,0,MDW,GEG,200.66,1511,11,WN,Southwest Airlines,1,WN,Southwest Airlines
2020,2,"Columbus, OH",OH,0,"Tampa, FL (Metropolitan Area)",FL,1,LCK,PIE,91.12,829,27,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2020,2,"Appleton, WI",WI,0,"Phoenix, AZ",AZ,0,ATW,PHX,251.28,1463,5,AA,"American Airlines, Inc.",0.3953,AA,"American Airlines, Inc."
2020,2,"Eugene, OR",OR,0,"Los Angeles, CA (Metropolitan Area)",CA,1,EUG,ONT,183.93,776,6,AS,"Alaska Airlines, Inc.",0.3729,AS,"Alaska Airlines, Inc."
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"Washington, DC (Metropolitan Area)",DC,1,MHT,DCA,135.09,418,9,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2020,2,"Houston, TX",TX,0,"Las Vegas, NV",NV,0,IAH,LAS,151.36,1235,111,NK,"Spirit Airlines, Inc.",0.501,F9,"Frontier Airlines, Inc."
2020,2,"Kansas City, MO",MO,0,"Washington, DC (Metropolitan Area)",DC,1,MCI,IAD,243.76,967,10,UA,"United Air Lines, Inc.",0.7444,UA,"United Air Lines, Inc."
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"Richmond, VA",VA,0,BOS,RIC,176,487,24,B6,Jetblue Airways Corporation,0.5787,AA,"American Airlines, Inc."
2020,2,"Austin, TX",TX,0,"New York City, NY (Metropolitan Area)",NY,1,AUS,SWF,92,1559,0,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2020,2,"Houston, TX",TX,0,"Indianapolis, IN",IN,0,IAH,IND,240.6,861,32,AA,"American Airlines, Inc.",0.4862,AA,"American Airlines, Inc."
2020,2,"Hartford, CT",CT,0,"San Francisco, CA (Metropolitan Area)",CA,1,BDL,SFO,307.82,2625,24,AA,"American Airlines, Inc.",0.412,AA,"American Airlines, Inc."
2020,2,"Columbus, OH",OH,0,"Los Angeles, CA (Metropolitan Area)",CA,1,CMH,SNA,240.68,1995,11,WN,Southwest Airlines,0.505,WN,Southwest Airlines
2020,2,"Cleveland, OH (Metropolitan Area)",OH,1,"Los Angeles, CA (Metropolitan Area)",CA,1,CAK,SNA,177,2073,0,UA,"United Air Lines, Inc.",1,UA,"United Air Lines, Inc."
2020,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Minneapolis/St. Paul, MN",MN,0,SNA,MSP,260.49,1535,13,DL,"Delta Air Lines, Inc.",0.475,WN,Southwest Airlines
2020,2,"Jacksonville, FL",FL,0,"Washington, DC (Metropolitan Area)",DC,1,JAX,BWI,123.64,663,102,WN,Southwest Airlines,0.8355,NK,"Spirit Airlines, Inc."
2020,2,"Chicago, IL",IL,0,"Portland, OR",OR,0,MDW,PDX,176.79,1751,35,WN,Southwest Airlines,1,WN,Southwest Airlines
2020,2,"Tampa, FL (Metropolitan Area)",FL,1,"Tulsa, OK",OK,0,PIE,TUL,80.37,965,8,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"Charlotte, NC",NC,0,BOS,CLT,161.15,737,136,AA,"American Airlines, Inc.",0.8266,B6,Jetblue Airways Corporation
2020,2,"Charlotte, NC",NC,0,"San Francisco, CA (Metropolitan Area)",CA,1,CLT,SJC,287.05,2296,8,AA,"American Airlines, Inc.",0.8442,WN,Southwest Airlines
2020,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Sacramento, CA",CA,0,LAX,SMF,121.49,404,148,WN,Southwest Airlines,0.7261,WN,Southwest Airlines
2020,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Wichita, KS",KS,0,SNA,ICT,240.76,1203,5,AA,"American Airlines, Inc.",0.4898,WN,Southwest Airlines
2020,2,"Indianapolis, IN",IN,0,"Los Angeles, CA (Metropolitan Area)",CA,1,IND,SNA,219.01,1814,22,WN,Southwest Airlines,0.495,WN,Southwest Airlines
2020,2,"Boise, ID",ID,0,"Los Angeles, CA (Metropolitan Area)",CA,1,BOI,ONT,155.38,688,34,WN,Southwest Airlines,0.623,WN,Southwest Airlines
2020,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Oklahoma City, OK",OK,0,LGB,OKC,376.57,1187,1,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2020,2,"Dallas/Fort Worth, TX",TX,0,"San Antonio, TX",TX,0,DFW,SAT,173.03,247,37,AA,"American Airlines, Inc.",0.985,AA,"American Airlines, Inc."
2020,2,"Norfolk, VA (Metropolitan Area)",VA,1,"San Francisco, CA (Metropolitan Area)",CA,1,ORF,SJC,268.99,2520,6,WN,Southwest Airlines,0.4074,WN,Southwest Airlines
2020,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"San Francisco, CA (Metropolitan Area)",CA,1,LGB,OAK,110.67,372,43,WN,Southwest Airlines,1,WN,Southwest Airlines
2020,2,"Dallas/Fort Worth, TX",TX,0,"Las Vegas, NV",NV,0,DAL,LAS,174.9,1067,98,WN,Southwest Airlines,0.9978,WN,Southwest Airlines
2020,2,"Allentown/Bethlehem/Easton, PA",PA,0,"Tampa, FL (Metropolitan Area)",FL,1,ABE,TPA,183.69,970,5,AA,"American Airlines, Inc.",0.9048,AA,"American Airlines, Inc."
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"Los Angeles, CA (Metropolitan Area)",CA,1,MHT,BUR,238,2611,0,UA,"United Air Lines, Inc.",0.5,UA,"United Air Lines, Inc."
2020,2,"Charlotte, NC",NC,0,"New York City, NY (Metropolitan Area)",NY,1,CLT,JFK,159.65,575,80,AA,"American Airlines, Inc.",0.9518,AA,"American Airlines, Inc."
2020,2,"Greenville/Spartanburg, SC",SC,0,"Los Angeles, CA (Metropolitan Area)",CA,1,GSP,ONT,220.28,2057,5,AA,"American Airlines, Inc.",0.7826,DL,"Delta Air Lines, Inc."
2020,2,"Norfolk, VA (Metropolitan Area)",VA,1,"Tampa, FL (Metropolitan Area)",FL,1,ORF,TPA,177.43,726,25,WN,Southwest Airlines,0.4719,WN,Southwest Airlines
2020,2,"Knoxville, TN",TN,0,"Los Angeles, CA (Metropolitan Area)",CA,1,TYS,LAX,275.22,1949,19,AA,"American Airlines, Inc.",0.5665,AA,"American Airlines, Inc."
2020,2,"Chicago, IL",IL,0,"Houston, TX",TX,0,ORD,HOU,190.41,945,3,AA,"American Airlines, Inc.",0.6774,DL,"Delta Air Lines, Inc."
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"Indianapolis, IN",IN,0,PVD,IND,175.69,818,8,AA,"American Airlines, Inc.",0.5467,WN,Southwest Airlines
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"Savannah, GA",GA,0,BOS,SAV,191.85,917,39,B6,Jetblue Airways Corporation,0.698,AA,"American Airlines, Inc."
2020,2,"Houston, TX",TX,0,"Panama City, FL",FL,0,HOU,ECP,128.78,572,33,WN,Southwest Airlines,0.9702,AA,"American Airlines, Inc."
2020,2,"Houston, TX",TX,0,"Milwaukee, WI",WI,0,IAH,MKE,242.82,1004,16,UA,"United Air Lines, Inc.",0.5685,AA,"American Airlines, Inc."
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"San Diego, CA",CA,0,BOS,SAN,226.51,2588,99,AA,"American Airlines, Inc.",0.4828,WN,Southwest Airlines
2020,2,"Hartford, CT",CT,0,"Washington, DC (Metropolitan Area)",DC,1,BDL,DCA,138.16,326,8,AA,"American Airlines, Inc.",0.9865,AA,"American Airlines, Inc."
2020,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Tucson, AZ",AZ,0,ONT,TUS,137.6,453,3,WN,Southwest Airlines,0.5714,AA,"American Airlines, Inc."
2020,2,"Miami, FL (Metropolitan Area)",FL,1,"Philadelphia, PA",PA,0,FLL,PHL,144.78,1013,191,AA,"American Airlines, Inc.",0.5773,NK,"Spirit Airlines, Inc."
2020,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"San Francisco, CA (Metropolitan Area)",CA,1,ONT,SJC,114.63,372,53,WN,Southwest Airlines,0.9958,WN,Southwest Airlines
2020,2,"Detroit, MI",MI,0,"Miami, FL (Metropolitan Area)",FL,1,DTW,MIA,185.83,1145,122,AA,"American Airlines, Inc.",0.6387,AA,"American Airlines, Inc."
2020,2,"San Francisco, CA (Metropolitan Area)",CA,1,"Tucson, AZ",AZ,0,SFO,TUS,180.29,751,25,UA,"United Air Lines, Inc.",0.837,WN,Southwest Airlines
2020,2,"Birmingham, AL",AL,0,"Los Angeles, CA (Metropolitan Area)",CA,1,BHM,LAX,156.83,1815,59,AA,"American Airlines, Inc.",0.431,WN,Southwest Airlines
2020,2,"Dallas/Fort Worth, TX",TX,0,"Des Moines, IA",IA,0,DAL,DSM,134.35,624,10,WN,Southwest Airlines,1,WN,Southwest Airlines
2020,2,"New York City, NY (Metropolitan Area)",NY,1,"Orlando, FL",FL,0,JFK,MCO,202.41,989,242,B6,Jetblue Airways Corporation,0.7648,B6,Jetblue Airways Corporation
2020,2,"Louisville, KY",KY,0,"Tampa, FL (Metropolitan Area)",FL,1,SDF,PIE,79.02,729,21,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2020,2,"Norfolk, VA (Metropolitan Area)",VA,1,"Tampa, FL (Metropolitan Area)",FL,1,ORF,PIE,70.54,726,8,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2020,2,"Houston, TX",TX,0,"San Francisco, CA (Metropolitan Area)",CA,1,HOU,SFO,183.89,1649,23,WN,Southwest Airlines,0.8524,AA,"American Airlines, Inc."
2020,2,"Denver, CO",CO,0,"New York City, NY (Metropolitan Area)",NY,1,DEN,ISP,199.48,1659,5,WN,Southwest Airlines,0.9375,F9,"Frontier Airlines, Inc."
2020,2,"Memphis, TN",TN,0,"San Francisco, CA (Metropolitan Area)",CA,1,MEM,SFO,295.38,1807,26,AA,"American Airlines, Inc.",0.5365,AA,"American Airlines, Inc."
2020,2,"Chicago, IL",IL,0,"Cleveland, OH (Metropolitan Area)",OH,1,MDW,CLE,110.7,343,22,WN,Southwest Airlines,1,WN,Southwest Airlines
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"Nashville, TN",TN,0,PVD,BNA,153.78,942,12,WN,Southwest Airlines,0.5888,WN,Southwest Airlines
2020,2,"Chicago, IL",IL,0,"Cleveland, OH (Metropolitan Area)",OH,1,ORD,CAK,145.93,343,4,UA,"United Air Lines, Inc.",0.9444,AA,"American Airlines, Inc."
2020,2,"Fort Myers, FL",FL,0,"Phoenix, AZ",AZ,0,RSW,PHX,253.63,1868,29,AA,"American Airlines, Inc.",0.5692,WN,Southwest Airlines
2020,2,"Albuquerque, NM",NM,0,"Los Angeles, CA (Metropolitan Area)",CA,1,ABQ,ONT,147.86,677,11,WN,Southwest Airlines,0.7755,AA,"American Airlines, Inc."
2020,2,"Columbus, OH",OH,0,"San Francisco, CA (Metropolitan Area)",CA,1,CMH,OAK,221.46,2120,10,WN,Southwest Airlines,0.9574,WN,Southwest Airlines
2020,2,"Austin, TX",TX,0,"New York City, NY (Metropolitan Area)",NY,1,AUS,JFK,252.32,1559,44,B6,Jetblue Airways Corporation,0.7481,AA,"American Airlines, Inc."
2020,2,"Albany, NY",NY,0,"Los Angeles, CA (Metropolitan Area)",CA,1,ALB,ONT,232.87,2468,3,WN,Southwest Airlines,0.8696,WN,Southwest Airlines
2020,2,"Charleston, SC",SC,0,"New York City, NY (Metropolitan Area)",NY,1,CHS,LGA,188.38,666,23,AA,"American Airlines, Inc.",0.5213,AA,"American Airlines, Inc."
2020,2,"Miami, FL (Metropolitan Area)",FL,1,"Minneapolis/St. Paul, MN",MN,0,FLL,MSP,218.42,1501,56,DL,"Delta Air Lines, Inc.",0.8043,UA,"United Air Lines, Inc."
2020,2,"Houston, TX",TX,0,"Los Angeles, CA (Metropolitan Area)",CA,1,HOU,SNA,181.9,1390,18,WN,Southwest Airlines,0.9379,WN,Southwest Airlines
2020,2,"El Paso, TX",TX,0,"Washington, DC (Metropolitan Area)",DC,1,ELP,DCA,263.12,1741,17,AA,"American Airlines, Inc.",0.4379,WN,Southwest Airlines
2020,2,"Houston, TX",TX,0,"San Francisco, CA (Metropolitan Area)",CA,1,IAH,SJC,250,1649,9,AA,"American Airlines, Inc.",0.4875,AA,"American Airlines, Inc."
2020,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Sacramento, CA",CA,0,BUR,SMF,116.49,404,102,WN,Southwest Airlines,0.9968,WN,Southwest Airlines
2020,2,"Charleston, SC",SC,0,"San Francisco, CA (Metropolitan Area)",CA,1,CHS,OAK,213.7,2396,5,WN,Southwest Airlines,0.8537,WN,Southwest Airlines
2020,2,"Dallas/Fort Worth, TX",TX,0,"Grand Rapids, MI",MI,0,DAL,GRR,166.54,931,8,WN,Southwest Airlines,0.9865,WN,Southwest Airlines
2020,2,"Dallas/Fort Worth, TX",TX,0,"Washington, DC (Metropolitan Area)",DC,1,DAL,IAD,205.13,1217,2,WN,Southwest Airlines,0.9333,WN,Southwest Airlines
2020,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"San Francisco, CA (Metropolitan Area)",CA,1,LGB,SFO,108,372,0,WN,Southwest Airlines,1,WN,Southwest Airlines
2020,2,"San Francisco, CA (Metropolitan Area)",CA,1,"Tucson, AZ",AZ,0,SJC,TUS,134.36,751,13,WN,Southwest Airlines,0.7265,WN,Southwest Airlines
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"Fort Myers, FL",FL,0,MHT,RSW,105.35,1271,28,WN,Southwest Airlines,0.651,WN,Southwest Airlines
2020,2,"Albany, NY",NY,0,"Chicago, IL",IL,0,ALB,ORD,177.37,723,22,UA,"United Air Lines, Inc.",0.5123,AA,"American Airlines, Inc."
2020,2,"Dallas/Fort Worth, TX",TX,0,"San Francisco, CA (Metropolitan Area)",CA,1,DAL,SFO,177.83,1476,30,AS,"Alaska Airlines, Inc.",0.6014,AS,"Alaska Airlines, Inc."
2020,2,"Dallas/Fort Worth, TX",TX,0,"San Diego, CA",CA,0,DFW,SAN,205.02,1182,149,AA,"American Airlines, Inc.",0.9492,AA,"American Airlines, Inc."
2020,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Miami, FL (Metropolitan Area)",FL,1,LAX,FLL,279.34,2343,175,B6,Jetblue Airways Corporation,0.6497,AA,"American Airlines, Inc."
2020,2,"Dallas/Fort Worth, TX",TX,0,"Spokane, WA",WA,0,DAL,GEG,184.88,1486,17,WN,Southwest Airlines,0.7799,WN,Southwest Airlines
2020,2,"Miami, FL (Metropolitan Area)",FL,1,"Washington, DC (Metropolitan Area)",DC,1,FLL,IAD,214.23,946,38,UA,"United Air Lines, Inc.",0.8285,WN,Southwest Airlines
2020,2,"Denver, CO",CO,0,"San Francisco, CA (Metropolitan Area)",CA,1,DEN,SFO,168.96,967,180,UA,"United Air Lines, Inc.",0.43,F9,"Frontier Airlines, Inc."
2020,2,"San Francisco, CA (Metropolitan Area)",CA,1,"Washington, DC (Metropolitan Area)",DC,1,SFO,BWI,283.49,2457,29,AA,"American Airlines, Inc.",0.3233,WN,Southwest Airlines
2020,2,"Austin, TX",TX,0,"Cleveland, OH (Metropolitan Area)",OH,1,AUS,CLE,185.44,1174,30,WN,Southwest Airlines,0.4375,WN,Southwest Airlines
2020,2,"Birmingham, AL",AL,0,"Miami, FL (Metropolitan Area)",FL,1,BHM,FLL,148.47,661,16,WN,Southwest Airlines,0.469,WN,Southwest Airlines
2020,2,"Detroit, MI",MI,0,"New York City, NY (Metropolitan Area)",NY,1,DTW,LGA,149.86,540,100,DL,"Delta Air Lines, Inc.",0.5705,NK,"Spirit Airlines, Inc."
2020,2,"Orlando, FL",FL,0,"Washington, DC (Metropolitan Area)",DC,1,MCO,DCA,133.69,787,132,AA,"American Airlines, Inc.",0.3731,WN,Southwest Airlines
2020,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Sacramento, CA",CA,0,SNA,SMF,121.09,404,133,WN,Southwest Airlines,0.9826,WN,Southwest Airlines
2020,2,"Charlotte, NC",NC,0,"Los Angeles, CA (Metropolitan Area)",CA,1,CLT,LAX,301.54,2125,177,AA,"American Airlines, Inc.",0.8291,F9,"Frontier Airlines, Inc."
2020,2,"Cincinnati, OH",OH,0,"Washington, DC (Metropolitan Area)",DC,1,CVG,DCA,137.58,430,23,AA,"American Airlines, Inc.",0.7606,AA,"American Airlines, Inc."
2020,2,"Chicago, IL",IL,0,"El Paso, TX",TX,0,ORD,ELP,232.82,1237,29,AA,"American Airlines, Inc.",0.8092,UA,"United Air Lines, Inc."
2020,2,"Tampa, FL (Metropolitan Area)",FL,1,"Washington, DC (Metropolitan Area)",DC,1,TPA,IAD,230.1,842,50,UA,"United Air Lines, Inc.",0.8257,WN,Southwest Airlines
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"Norfolk, VA (Metropolitan Area)",VA,1,BOS,ORF,155.43,487,16,AA,"American Airlines, Inc.",0.5793,WN,Southwest Airlines
2020,2,"San Francisco, CA (Metropolitan Area)",CA,1,"Seattle, WA",WA,0,SFO,SEA,160.91,696,207,AS,"Alaska Airlines, Inc.",0.6738,AS,"Alaska Airlines, Inc."
2020,2,"Houston, TX",TX,0,"San Francisco, CA (Metropolitan Area)",CA,1,IAH,SFO,305.28,1649,112,UA,"United Air Lines, Inc.",0.7973,AA,"American Airlines, Inc."
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"Raleigh/Durham, NC",NC,0,BOS,RDU,173.54,625,81,B6,Jetblue Airways Corporation,0.644,AA,"American Airlines, Inc."
2020,2,"Knoxville, TN",TN,0,"Tampa, FL (Metropolitan Area)",FL,1,TYS,PIE,74.11,550,27,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2020,2,"Hartford, CT",CT,0,"San Francisco, CA (Metropolitan Area)",CA,1,BDL,SJC,245.98,2625,5,WN,Southwest Airlines,0.449,WN,Southwest Airlines
2020,2,"Dallas/Fort Worth, TX",TX,0,"Little Rock, AR",AR,0,DAL,LIT,118.93,304,25,WN,Southwest Airlines,1,WN,Southwest Airlines
2020,2,"Portland, ME",ME,0,"Washington, DC (Metropolitan Area)",DC,1,PWM,IAD,206.11,493,6,UA,"United Air Lines, Inc.",0.8824,AA,"American Airlines, Inc."
2020,2,"Phoenix, AZ",AZ,0,"Richmond, VA",VA,0,PHX,RIC,229.55,1965,31,AA,"American Airlines, Inc.",0.7842,AA,"American Airlines, Inc."
2020,2,"Tulsa, OK",OK,0,"Washington, DC (Metropolitan Area)",DC,1,TUL,IAD,230.42,1071,4,AA,"American Airlines, Inc.",0.5278,AA,"American Airlines, Inc."
2020,2,"El Paso, TX",TX,0,"Los Angeles, CA (Metropolitan Area)",CA,1,ELP,LAX,171.05,715,31,WN,Southwest Airlines,0.7394,WN,Southwest Airlines
2020,2,"Boston, MA (Metropolitan Area)",MA,1,"St. Louis, MO",MO,0,BOS,STL,185.75,1047,49,WN,Southwest Airlines,0.7785,WN,Southwest Airlines
2020,2,"San Diego, CA",CA,0,"San Francisco, CA (Metropolitan Area)",CA,1,SAN,SFO,120.7,447,192,WN,Southwest Airlines,0.4514,WN,Southwest Airlines
2020,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Norfolk, VA (Metropolitan Area)",VA,1,SNA,PHF,224,2371,0,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2020,2,"Chicago, IL",IL,0,"West Palm Beach/Palm Beach, FL",FL,0,MDW,PBI,164.76,1143,3,WN,Southwest Airlines,0.9615,WN,Southwest Airlines
